"","source_id","ra","dec","phot_g_mean_mag","pmra","pmdec"
"86",1154818647496854784,225.90831516119,3.74815732978574,7.6326346,NA,NA
"87",1154965019982312064,224.069943266533,3.41596422056635,7.012868,NA,NA
"88",1155028379340033024,224.222789282517,4.00016319653656,7.8604445,NA,NA
"89",1155163241313019776,224.846322098031,4.5677363570518,5.0617785,NA,NA
"90",1156358444812070528,226.492387537852,4.23350945524769,7.1800456,NA,NA
"91",1156641156739403008,225.835284518369,4.83410856519131,7.491149,NA,NA
"92",1156774025847892352,226.91799973431,5.49795766431947,5.9134574,NA,NA
"93",1156820170976482688,226.026811326446,5.49269472504072,7.0762444,NA,NA
"94",1156820170976483200,226.026229875665,5.49542755160756,7.2995276,NA,NA
"95",1156835839017154688,226.57558245505,5.55034552911947,7.1536164,NA,NA
"96",1157737335472646016,221.568186946366,3.50380407059569,7.256193,NA,NA
"97",1157781247218202368,221.231613768522,3.48420746802471,7.657234,NA,NA
"98",1157859553061913472,222.434311029484,3.870589918589,7.055827,NA,NA
"99",1158034478490073984,224.232791550997,4.15055587992406,7.760177,NA,NA
"100",1158457996625149952,224.176103274953,5.39884269327702,7.935585,NA,NA
"101",1158677864590864768,220.645415429569,4.48662178957886,7.520582,NA,NA
"102",1158757854061859968,221.765271685568,4.88547661752354,7.154945,NA,NA
"103",1159348218790870400,222.221850160647,5.9540422426079,7.43333,NA,NA
"104",1159348223086401792,222.22156871985,5.95408206515978,7.479729,NA,NA
"105",1159959517191710848,224.26846549862,5.43072141296612,6.9007244,NA,NA
"106",1357126587985743104,248.525667465025,42.4372061972928,4.132682,-15.3841515229532,44.2599659132587
"107",1357204996908132608,248.931169771735,42.3957639096841,7.908752,2.6245061163143,-13.7891670138353
"108",1378069913671228672,236.286354795077,41.2113087077933,7.705246,-19.2448268989468,-53.8128791789661
"109",1380263027052621696,242.32162100927,41.0954970767207,6.5773168,-212.203085761056,66.699334023157
"110",1380904592087886720,244.39235156712,41.4294548209916,7.555516,1.01228085900875,-23.8012421427334
"111",1381119031215320576,247.160793757453,41.8816506879205,2.7236698,28.5602997736383,-6.40242921026119
"112",1381218502657285888,245.347840624912,41.4349477188263,7.6061497,3.75715030018508,-32.6422118494331
"113",1381266606291117952,245.949272678264,42.1113596250575,7.9432507,-12.1735901722131,13.9360887610985
"114",1381342128996290688,246.200348244561,42.0169763623409,7.8183775,-12.7863154644131,-26.1482110016542
"115",1381372949681058816,246.346769833819,42.5198213784213,7.764312,18.7622362539987,-44.3915470722889
"116",1381816636982680448,242.906973614587,41.8428615054729,7.282427,9.9321929630448,-38.8510328169982
"117",1381883672832240128,242.948281834039,42.3746711647264,5.3355536,-7.74477596403892,23.5397227420734
"118",1382488610386156928,245.299834302397,43.8197657442043,7.8706155,20.9705076591507,0.251399953368276
"119",1382495070016966656,245.691486957425,44.0835463561151,7.6964545,22.6745073157198,-14.7841177915105
"120",1383496828189019904,240.348060203718,41.7961250307157,7.90218,-20.3959511213348,-15.9849184280379
"121",1383878290004153088,238.268513607133,41.2947509066452,7.517974,21.4285887867916,-105.347308046471
"122",1384195086792268800,238.171564392381,42.4543154567239,4.424265,438.838688799744,629.540624152228
"123",1384212163582272000,237.984293658257,42.651701276912,7.5801396,-7.16641643825706,12.2162688180766
"124",1384234939792621696,237.738600350139,42.5655393547204,7.2806754,0.551572866209684,29.0205281994386
"125",1384384649468452224,238.877324747916,42.56626439483,5.698397,-23.4786097508373,16.2749814994569
"126",1384428836092043392,239.606875118863,43.2136691640513,7.398692,-17.0241194634249,-8.00658278537527
"127",1384603383563154304,238.657502519152,43.1388535457718,4.4158,-33.6016542270181,65.1674863801883
"128",1384773258109626240,240.049482265828,44.2792854173096,6.468494,29.0165273197296,-48.3113867068694
"129",1384921108063833728,242.665336807386,42.7838946063478,7.5281787,6.76216055896461,-5.03774562987462
"130",1385011268017542144,243.08956429562,42.9886693417567,7.6978507,0.893047402795165,2.05788268450883
"131",1385021365484011392,242.746867300879,43.0551283972454,7.066225,-24.611462523853,26.9311221794456
"132",1385109399430447232,243.180540176593,43.6495962602623,7.9975905,118.169475162721,2.73136225365471
"133",1385243196251406208,241.364038288966,43.7190136572895,7.170802,-4.70364197858003,-9.89231423504698
"134",1385293808145621504,242.602126811761,43.8163208372689,6.39524,131.744749671006,-297.025186043213
"135",1385386304561334400,242.741664105536,44.3095041563069,7.709635,-7.12453432252143,1.38639163421105
"136",1386012579513016704,241.210852082429,43.9864970456237,7.931742,-5.65926655631986,-2.46457038712957
"137",1386158505321789696,242.192241697545,44.9350698603996,4.1901174,-25.3590754797467,36.8838556199725
"138",1390143410338501120,235.36975445254,41.6340233950775,7.877789,5.10646960319894,-11.7696933257118
"139",1390432066500812800,234.883504921753,42.6970113779673,6.606275,-11.5262704685188,14.6765053529046
"140",1390702237123354752,232.264882999026,41.5602520608444,7.525607,-13.1460842459701,36.7458600166806
"141",1391009653702531072,231.917755680579,42.8801595281773,7.329608,-61.8738708109659,-254.017500859942
"142",1391183651418035328,233.79141654956,43.1677177468698,6.502237,-46.8796202152729,40.7596686790473
"143",1391298687821822208,234.594658958213,43.6042775117644,6.769553,-18.5502439811715,4.0468467947746
"144",1391349299716432896,232.731949693864,42.9110095402295,7.6403375,5.35977034575406,-24.1201785277813
"145",1391551266258678528,233.697237383564,44.0679168248746,6.797356,-8.78059056856802,64.1681959839361
"146",1392396172224832896,229.775640160658,41.7323977563336,7.623803,-19.9062935327542,-181.888341500191
"147",1392570925854463360,228.543098307863,42.1713397736352,5.2383447,20.0646321366409,-14.6305879796203
"148",1392655725688451072,229.328272798085,42.5659735815728,7.40439,-51.5109677626743,22.3929003826389
"149",1392824775601224064,226.251103520552,41.1094228997296,7.2967086,2.32888438597238,-4.76614114054679
"150",1393142912418734464,225.526788564481,42.0523063314883,7.4674563,-6.77714543031372,-9.0722313290297
"151",1393198369036347520,226.925400628391,42.387992590668,7.419276,17.2866665256249,-29.7337732767257
"152",1393320724065080320,227.625862449551,42.165823995401,7.8308697,-33.3473706859734,-12.9329782096084
"153",1393463591856837376,228.496311457398,43.0482830324007,6.6271434,-71.9079213697744,44.4550816627627
"154",1394141887452208512,231.611704746806,44.0031778484739,7.6296372,111.891167343829,-69.25369627524
"155",1394337737960841472,231.496287381067,44.302246998686,6.689354,16.0450625349827,2.04486581035242
"156",1395137598310515584,230.17392434771,44.4339207010815,6.0592465,41.3524909988766,-102.796302339569
"157",1396169043296622208,236.556609591594,42.4684951931514,7.1441565,-34.0893405610062,17.3039291205845
"158",1396664304565570944,236.845340998502,44.5988427874607,6.891803,19.8038144321368,13.535379327505
"159",1396803667664086144,238.183336752521,44.5225821625026,7.9756145,-12.8837135315283,-0.250948027734965
"160",1396979589524677120,237.458092054685,44.5220916530738,7.9749937,-11.6633211114673,3.02864408143051
"161",1397266115382609792,235.089135370252,43.8466531050495,7.0835695,-19.5571993744025,63.1626175635339
"162",1397565319984411776,235.07358140383,44.831031119193,7.4412,-21.4073964322847,5.07320798433983
"163",1397615863159544320,234.105562231255,44.9506433223719,7.9279337,-6.47156576018246,15.221609818155
"164",1405134426749582976,247.880217285744,42.1625505757711,7.402208,-1.64248569544566,-14.313007699675
"165",1405419234620792192,247.347090569372,43.0157546084866,7.7942095,-7.06196478211762,11.3091660412069
"166",1405512418231347584,247.653507269845,43.5455010493334,7.383702,-38.9356624435273,31.9736799709595
"167",1405639721062296448,247.983523986848,44.2642315753662,7.6737204,-21.7327349090683,7.21307725241807
"168",1406565475492855808,246.714136010306,44.9543900859856,7.4189014,-23.8237030462493,4.94275143386914
"169",1406602137333613184,246.200291855061,44.6899592683148,7.0545416,-2.91451916813381,1.83341776919736
"170",1477123404390244224,202.418414252978,41.0911546026325,7.957251,2.16671362826051,-4.46018527044498
"171",1486147233756849792,213.448474832583,41.1875987727063,7.7532053,-9.9796467346418,3.10101006321482
"172",1486177813925663744,213.597982266585,41.5182885999658,5.9621315,-22.4959077379873,-105.793740020266
"173",1489065200179530240,223.999310219607,41.1367696083987,7.132767,-10.3510083216515,36.2827992747754
"174",1489843104656188544,221.373334803253,42.3826707769219,7.9195914,NA,NA
"175",1491169631075734400,216.864292541966,41.0248158589877,6.5523977,-38.9793091093898,-21.7103703564037
"176",1491208320139274496,216.028598958392,41.0392927451619,7.634549,-6.96958147722138,-34.4698666351006
"177",1491593733326694912,217.404331909492,41.7949332426852,6.200569,161.372879157205,-220.361200938167
"178",1492165582452012160,214.738472206402,42.0046218037405,6.7937746,41.0155850453138,-70.8158248761347
"179",1492475610369434112,215.960339335306,42.7090312923354,7.5657887,-7.7617060961859,-6.42110420004391
"180",1492691870564818944,215.624757534844,43.2101265603107,7.2607203,-34.1850353987691,2.84712985802431
"181",1492723722042311680,215.89130326649,43.4587062401202,7.283598,-4.43079404822961,-3.70508408895953
"182",1492798866790043520,215.435744171554,43.9964463301474,7.1763315,-13.5092241098922,-27.5985147576866
"183",1493054228365450368,219.23203410374,42.8309081794625,6.4709916,-92.5994678996491,-57.0092253656754
"184",1493187509789776000,219.551814337539,43.6422652669996,5.1737933,-104.169908185931,31.0504704251131
"185",1493245440309717760,218.435641507175,43.0079968841374,6.756395,-45.0154230091804,42.3226862881411
"186",1493317595760200960,217.835055425369,43.3823496389802,6.7289414,-16.5943414152104,2.35288761409975
"187",1493793375056918016,219.708850007125,44.4044203679417,5.3838267,-67.846674671141,-18.4235185336902
"188",1494154770785304448,217.312328254541,44.2621777542138,6.264658,-36.4923324811684,8.18982963317455
"189",1498284433380024576,212.904329073241,42.3407880173362,6.64149,-37.7244994457367,14.2967933298632
"190",1498285464172200192,213.040403411403,42.4119083130267,7.8975744,-38.3919098347611,-3.39636923294071
"191",1498359440688922240,211.83790061561,42.0984075129586,6.9125905,11.2409052062749,-22.6155580670375
"192",1498814260545232384,209.923028183998,42.0499330809867,7.5617394,4.59474288014862,28.5311358969828
"193",1498959739677224704,208.336413588198,42.1848385594666,6.8653684,-35.2677043336403,5.68935699878295
"194",1499560554061588480,210.530111685171,43.5591209449469,7.4579597,-24.2936689124551,3.91950426622187
"195",1500346189480812544,206.511652591694,41.0376028767878,7.43416,9.26484088856476,-46.5204123720818
"196",1500347838748255360,206.555770431034,41.0885542528207,5.8501,-113.537112871229,-42.8350633801885
"197",1500502938607034496,207.021425934526,42.0472105402947,6.2875156,22.8126753081116,-57.6299434678751
"198",1500535889596118656,207.178282282774,42.3373974788224,6.7890024,-51.2626939496645,-49.7892581217198
"199",1500549977088828160,206.000853876671,41.2491902361427,7.7448683,-10.9318678469764,-15.8379241021079
"200",1500621170466661248,205.619514130017,41.6743450632738,6.082869,-86.1599186753612,13.5167286399011
"201",1500748301498613248,206.866571718508,42.7950226414646,7.991215,-35.5813292870665,0.422013889864263
"202",1501091314767079040,204.411313013924,42.2008196043834,6.5108433,4.71155243269472,-14.5097048839536
"203",1501230643506053632,202.81511725769,42.1062760862605,5.7869215,-96.1270662453248,27.5896596447505
"204",1501344889635850752,203.140220001353,42.7310354461309,7.2930603,-39.6689258407136,-8.70941851763322
"205",1501901345598817792,203.808643938917,44.1971022465085,6.807599,-16.3590453403117,12.867430285533
"206",1501972809558725248,207.715710985279,42.1552611945311,7.63755,6.45977617707906,14.9292408892388
"207",1502029301264570240,207.533802669759,42.5572229857442,6.900563,-6.52783777296207,-8.13944980923389
"208",1502565381902524672,209.228988533041,44.282561506066,7.5057783,-20.1941452707208,6.17811845872547
"209",1503413483325451648,205.085255863846,44.987286178007,7.4210753,7.55796551750921,-6.92661980013123
"210",1504404212020859776,214.294635097295,43.5550963014281,7.4953694,16.7723893922228,-14.4405703564034
"211",1504588174059996160,212.260982901623,43.7425933245465,7.3951716,-12.1089699370604,-35.2853032840425
"212",1505052202327099136,213.755242209818,44.3588474718777,7.7069783,-22.5339394000048,28.6636628567395
"213",1505343882144388864,211.982384734954,43.8543154406618,3.792248,11.4428259534647,-30.8118267671764
"214",1505427238870941952,211.398475378033,44.3403888054287,7.82858,1.33530062554193,0.827090958032839
"215",1525580118775364608,200.407347179392,42.9789143132937,7.9186344,-11.1693014611884,7.26224934643412
"216",1525867606708097408,198.799176745842,42.2664585290436,7.7519007,-6.9295452395196,-17.8137374564067
"217",1526078163184973568,198.206296505583,42.6267611405171,6.5582924,-9.32534459919833,20.8334005082242
"218",1526322392205344896,199.63030878188,43.0363284609421,7.995534,-9.12555944776785,0.940780992571242
"219",1526334899150700928,200.109041281196,43.1107717176962,7.9115534,-424.552044850451,-88.6789628502106
"220",1549259098113618688,202.262885278755,42.2381820475524,7.507028,-132.137924583609,-18.0753733681657
"221",1549853006191314944,203.332360233724,44.2928004544654,7.4201374,-0.382807054230358,-3.01746338128346
"222",1550381733845638016,200.211626711933,43.9903080624177,6.410667,-150.470696200534,25.7645803166184
"223",1550400081945949568,200.515974426398,43.9034388742917,6.2880874,-60.0674967464119,15.852302812061
"224",1585604829358868736,224.51688762349,43.4131040561355,7.92719,-5.14576926140981,3.23660380942086
"225",1585629190413334528,224.032929420126,43.3182097846484,7.721724,-74.5352907500547,91.6808837650642
"226",1585809407241124096,225.014585412989,44.5863274028122,6.635424,-59.2845576722326,-2.25477164358703
"227",1586138058138639616,225.776732213738,44.6445565498074,6.4912367,-104.865202608533,13.9504063959312
"228",1586542987655291008,224.429124816852,44.4663256305855,7.369625,22.4555570615325,5.22239500066733
"229",2448726576764281728,1.37658239363682,-1.82031023000519,7.994464,4.2092971862209,-20.3482194066792
"230",2448773821404516992,1.3272381697091,-1.79402210904742,7.6792917,57.6972994102131,11.5750239618393
"231",2449284338397766528,358.661028523728,-1.9462877244539,6.8923526,-8.96968691646839,-12.8886636960368
"232",2449476684211187328,359.896668515011,-1.84978814394312,7.427109,149.573237008615,29.7049118201849
"233",2449656145124769024,0.737939195380524,-0.893954319617201,7.7059975,17.8150002652633,-18.0991406045773
"234",2449930576356314880,0.0486847704156748,-0.360492288213712,6.908558,58.7259216199206,-10.2107561920391
"235",2449943839215309184,359.943690646925,-0.280221979192099,5.975961,-5.43333852985889,-24.6932430207789
"236",2466367862873952640,29.3038936410834,-7.81368782236128,7.0775685,27.6788338989308,15.1166607793216
"237",2466393151641409920,29.6217190485277,-7.61642025174471,7.929857,6.46727872651439,17.7117896925874
"238",2466407922033230464,29.3830315746185,-7.53612081287423,7.6351786,7.4979333274883,-12.007314240114
"239",2466525127396371712,29.9804138764616,-7.01676251212414,7.888598,-13.7084618658557,-11.0696831625418
"240",2466708264801948544,29.6153961968751,-7.07824287384366,5.861298,15.0710513713064,28.2039898574262
"241",2466730392473402112,29.3804636893632,-6.8277439163339,7.508293,66.0886324394159,9.66113079285278
"242",2467017571166744064,27.4761123053158,-7.30852392540659,7.8090024,-36.5993389066177,-39.7281809104089
"243",2467122570235222016,27.5653817935862,-6.70391718358634,6.9468107,226.377359886682,38.7610962008526
"244",2467432602446418176,27.9075212535868,-6.87417507286737,6.045026,4.60968077431484,-7.99825358827739
"245",2467457032220466432,28.7020903312877,-6.59242952259915,7.9002147,63.6278257201306,-43.8365358374515
"246",2467574576885321216,28.6556672063677,-6.27167422271184,7.6739774,41.5028918782344,21.2508299944567
"247",2479969023575698048,27.4776588806878,-4.8596566469014,6.4772854,14.1408232920693,-19.5629900726628
"248",2485957174351203200,22.4520549444448,-0.440659937812729,7.9307685,9.86370647210433,-19.650367345178
"249",2486666496790076928,35.4202144798657,-7.54324962410464,7.3260484,6.73232246986012,-4.43440254517727
"250",2486706972561857792,36.0394863302774,-7.40570311304663,7.9517484,-7.7406609542796,-22.7187304437778
"251",2486844170997156096,34.7151964934785,-7.45814100155794,7.568765,-46.5804083421912,-15.2883003336899
"252",2487084684870159488,35.1282164831752,-6.37916864699033,7.789955,-16.394036887497,-44.6381439372368
"253",2487097058671712896,34.983352403376,-6.32193070745979,7.5173726,45.0431318689978,-23.498017347193
"254",2487615409684570240,32.132527914162,-6.67794958837819,6.2965083,12.4227280202602,9.46395520366671
"255",2487634238821171072,32.1102188986089,-6.46973027213255,7.492683,-21.3909619038964,-26.1828477742373
"256",2487724982890304768,34.2390394928543,-6.57831677072892,7.2984467,7.30616056092787,-4.34658134503893
"257",2487740376053070592,34.2464257377129,-6.42259334266045,5.250232,91.9900323771061,-107.162999046186
"258",2488185673966864640,33.5915134718607,-5.27032842934416,7.772835,-21.6662248958092,-40.1710207174907
"259",2488519723638769920,37.2658498348505,-5.44639813277894,7.91146,32.9622726098268,-5.26889556721419
"260",2488548001703423104,35.8424541533681,-6.19289346327975,6.938908,-33.7900454725246,-34.1722324341537
"261",2489118820036914176,37.6101785407569,-5.03113163138415,7.659919,-11.3608779430589,-10.6164805010282
"262",2489699465255653888,34.6271803217081,-4.86956374496802,7.8640523,-11.339480010611,-3.57812656793036
"263",2489860097032460416,34.9200415918448,-4.3455538356698,6.4891386,30.9417793541163,3.96878574422453
"264",2490056462937235456,36.2867963754769,-3.87595995142,7.6554904,42.3691316020955,-15.0197709876586
"265",2490056566016451584,36.2345195343064,-3.89309524628791,6.6316056,0.0227489001973598,-62.4738197127916
"266",2490321857556328832,35.9140856907693,-3.3767518883717,7.650506,-12.1596861018364,-14.8715448507232
"267",2490374015639286016,36.3046471328441,-3.21758497000692,7.701654,-12.1090971199426,-18.1794619700114
"268",2490426551679224064,36.0973780031434,-3.10452430274599,7.06749,55.128144171057,-109.953718485255
"269",2490453833311479424,36.2433027392523,-2.78006097631291,6.327756,3.55473575886974,-7.36556076864962
"270",2490744104381115392,31.6735191393599,-5.7777850155488,7.5252438,24.1222646713454,-10.4227642073712
"271",2490926176634760320,31.0611080654045,-5.71086499222869,7.5471106,16.246481967135,17.2798782938398
"272",2491471568761861760,31.5607575317451,-4.36510065077607,7.2710495,-43.2093032827254,-13.882395902451
"273",2491568291425294592,31.7576656960817,-4.21762301589639,7.717527,-40.0107595844136,-14.9771365873841
"274",2492083069025715584,30.0348603163272,-4.28346503539011,7.549188,14.7387300146012,22.7932809992514
"275",2492211127770658304,30.8579318909985,-4.32967898548872,7.334794,9.83549263714331,11.0988497132044
"276",2492216281731435520,31.2889660515341,-4.40509840966384,7.7348924,20.5743605367122,-13.6782174340918
"277",2492286341237939328,30.9187383552986,-4.10378755047048,4.9186435,7.72512391414788,-61.342186073943
"278",2492584583766254080,30.0615308408971,-3.36837296994167,6.82773,-37.0619584797036,-14.1065174447844
"279",2492721507324248448,30.9775324949029,-2.71250982749969,7.7366486,22.4370537304876,-11.9773089235921
"280",2493126058883796736,32.6433684073618,-3.41182671060503,7.785534,3.49717714622945,17.7504584994478
"281",2493243363030533632,33.4260527454469,-3.03213062456981,7.262579,25.039627245368,-23.3785307972061
"282",2493390319631956352,34.836648864606,-2.97870363894433,3.5681472,NA,NA
"283",2493719176687468800,34.4462990282164,-2.04018932076919,7.380401,-18.9382807405676,15.3689472403972
"284",2493893346201283840,32.2031157013734,-3.20574572870013,7.963437,-3.86440967596227,-6.40370134662438
"285",2494066897240089728,33.19976662113,-2.39393461088585,5.543657,377.146345306398,-68.6232132552249
"286",2494066897240089984,33.195967700241,-2.39663103070695,7.5817833,366.257714616278,-67.275082687969
"287",2494117749652829568,33.1733801637295,-2.22819435975668,6.870395,12.270583726001,-20.3259055960212
"288",2494291678648211840,32.2876380279304,-2.33216322077552,7.011948,-91.5857020361365,-45.3162872234829
"289",2494336311948357504,32.8992626931528,-1.82556879749129,5.6801023,-11.1708294617604,-31.9215449630103
"290",2494383281710625536,31.7335073457252,-1.82372544655148,7.2275844,-18.8213176406707,-9.16646722174175
"291",2495335115182966016,38.8323457747283,-3.56254958565107,6.674584,-155.501359884827,-437.847771075381
"292",2495342743044880640,38.8915126743681,-3.45656082535632,7.8958874,52.6520191023082,30.271630331452
"293",2495420602212048640,39.4243612861421,-3.39636666572409,5.3783355,41.7649288812455,-43.3792011606088
"294",2495442626804315392,39.1754493452556,-3.15587809848236,7.853109,323.278880913798,58.3287062299782
"295",2495628341190239872,40.4513212495653,-3.21385148219191,5.74267,-9.49030778790219,-10.8665297260066
"296",2495692937498345344,40.8706195255054,-2.53141697737359,6.232026,29.6833227600166,1.79846824972604
"297",2495967849764946176,39.8318125619161,-2.07280065701193,7.83482,5.15766587343276,-1.63411333811649
"298",2495974446834703616,40.1713010062189,-1.92520107842613,7.973823,20.2717822419962,-19.216485716692
"299",2496267844640707328,38.6685803100744,-2.79436349858431,7.432251,-4.69306193250616,-13.5112140150586
"300",2496309145046231168,39.2839757449951,-2.33405701495229,7.4500327,50.959737349722,17.1887465323729
"301",2496640957039609728,37.6343391497191,-1.6715437417792,7.801397,-1.74430412627528,-12.4208411267643
"302",2497058152982817408,38.0362949483633,-1.19505112489972,7.255729,33.8771193985876,-27.5910705936706
"303",2497188926147113856,39.1105026946295,-0.640333503937427,7.3441687,8.52485416212867,-36.864218838624
"304",2498460442625153536,40.3093083909013,-0.696205584730106,5.639261,220.021544884667,-124.661410640594
"305",2498764556374263680,39.9659652292471,0.145505815624376,7.6792364,71.1081935764017,-176.76567490668
"306",2498783458525988992,39.8707116375487,0.328496654385704,4.0573735,13.0738095867872,-2.70247149737459
"307",2498872656406350592,40.3760520746463,0.545940459429285,6.3766437,-4.04552055411255,-17.651897452646
"308",2498877947806057856,40.4957730014058,0.550397674106621,7.523077,8.91690806087403,9.76246671968361
"309",2499908327640215680,35.5515642225414,-0.885062169570195,5.344034,-18.8149516290711,-46.8922301554137
